2025-03-26 19:16:51.549 | INFO     | __main__:remove_outliers:175 - 8 records remaining after removing outliers.
2025-03-26 19:16:51.549 | INFO     | __main__:validate_data:211 - FUNCTION START: validate_data with dataframe shape=(8, 6)
2025-03-26 19:16:51.550 | INFO     | __main__:validate_data:220 - Data validation complete
2025-03-26 19:16:51.550 | INFO     | __main__:save_prepared_data:81 - FUNCTION START: save_prepared_data with file_name=products_data_prepared.csv, dataframe shape=(8, 6)
2025-03-26 19:16:51.554 | INFO     | __main__:save_prepared_data:84 - Data saved to C:\Projects\smart-store-loile\data\prepared\products_data_prepared.csv
2025-03-26 19:16:51.555 | INFO     | __main__:main:264 - ==================================
2025-03-26 19:16:51.555 | INFO     | __main__:main:265 - FINISHED prepare_products_data.py
2025-03-26 19:16:51.556 | INFO     | __main__:main:266 - ==================================
2025-03-26 19:19:22.735 | INFO     | __main__:main:222 - ==================================
2025-03-26 19:19:22.736 | INFO     | __main__:main:223 - STARTING prepare_products_data.py
2025-03-26 19:19:22.736 | INFO     | __main__:main:224 - ==================================
2025-03-26 19:19:22.736 | INFO     | __main__:main:226 - Root project folder: C:\Projects\smart-store-loile
2025-03-26 19:19:22.737 | INFO     | __main__:main:227 - data / raw folder: C:\Projects\smart-store-loile\data\raw
2025-03-26 19:19:22.737 | INFO     | __main__:main:228 - data / prepared folder: C:\Projects\smart-store-loile\data\prepared
2025-03-26 19:19:22.738 | INFO     | __main__:read_raw_data:59 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-03-26 19:19:22.738 | INFO     | __main__:read_raw_data:61 - Reading data from C:\Projects\smart-store-loile\data\raw\products_data.csv
2025-03-26 19:19:22.743 | INFO     | __main__:read_raw_data:63 - Loaded dataframe with 8 rows and 6 columns
2025-03-26 19:19:22.743 | INFO     | __main__:main:237 - Initial dataframe columns: ProductID, ProductName, Category, UnitPrice, YearAdded, Supplier
2025-03-26 19:19:22.744 | INFO     | __main__:main:238 - Initial dataframe shape: (8, 6)
2025-03-26 19:19:22.745 | INFO     | __main__:main:247 - Cleaned column names: ProductID -> productid, ProductName -> productname, Category -> category, UnitPrice -> unitprice, YearAdded -> yearadded, Supplier -> supplier
2025-03-26 19:19:22.745 | INFO     | __main__:remove_duplicates:96 - FUNCTION START: remove_duplicates with dataframe shape=(8, 6)
2025-03-26 19:19:22.747 | INFO     | __main__:remove_duplicates:106 - Removed 0 duplicate rows
2025-03-26 19:19:22.747 | INFO     | __main__:remove_duplicates:107 - 8 records remaining after removing duplicates.
2025-03-26 19:19:22.748 | INFO     | __main__:handle_missing_values:121 - FUNCTION START: handle_missing_values with dataframe shape=(8, 6)
2025-03-26 19:19:22.749 | INFO     | __main__:handle_missing_values:126 - Missing values by column before handling:
productid      0
productname    0
category       0
unitprice      0
yearadded      0
supplier       0
dtype: int64
2025-03-26 19:19:22.751 | INFO     | __main__:handle_missing_values:140 - Missing values by column after handling:
productid      0
productname    0
category       0
unitprice      0
yearadded      0
supplier       0
dtype: int64
2025-03-26 19:19:22.753 | INFO     | __main__:handle_missing_values:141 - 8 records remaining after handling missing values.
2025-03-26 19:19:22.753 | INFO     | __main__:standardize_formats:188 - FUNCTION START: standardize_formats with dataframe shape=(8, 6)
2025-03-26 19:19:22.755 | INFO     | __main__:standardize_formats:193 - Completed standardizing formats
2025-03-26 19:19:22.756 | INFO     | __main__:remove_outliers:155 - FUNCTION START: remove_outliers with dataframe shape=(8, 6)
2025-03-26 19:19:22.756 | INFO     | __main__:remove_outliers:174 - Removed 0 outlier rows
2025-03-26 19:19:22.757 | INFO     | __main__:remove_outliers:175 - 8 records remaining after removing outliers.
2025-03-26 19:19:22.758 | INFO     | __main__:validate_data:206 - FUNCTION START: validate_data with dataframe shape=(8, 6)
2025-03-26 19:19:22.758 | INFO     | __main__:validate_data:215 - Data validation complete
2025-03-26 19:19:22.759 | INFO     | __main__:save_prepared_data:81 - FUNCTION START: save_prepared_data with file_name=products_data_prepared.csv, dataframe shape=(8, 6)
2025-03-26 19:19:22.764 | INFO     | __main__:save_prepared_data:84 - Data saved to C:\Projects\smart-store-loile\data\prepared\products_data_prepared.csv
2025-03-26 19:19:22.765 | INFO     | __main__:main:259 - ==================================
2025-03-26 19:19:22.765 | INFO     | __main__:main:260 - FINISHED prepare_products_data.py
2025-03-26 19:19:22.766 | INFO     | __main__:main:261 - ==================================
2025-03-26 19:21:08.177 | INFO     | __main__:main:227 - ==================================
2025-03-26 19:21:08.177 | INFO     | __main__:main:228 - STARTING prepare_sales_data.py
2025-03-26 19:21:08.177 | INFO     | __main__:main:229 - ==================================
2025-03-26 19:21:08.178 | INFO     | __main__:main:231 - Root project folder: C:\Projects\smart-store-loile
2025-03-26 19:21:08.178 | INFO     | __main__:main:232 - data / raw folder: C:\Projects\smart-store-loile\data\raw
2025-03-26 19:21:08.178 | INFO     | __main__:main:233 - data / prepared folder: C:\Projects\smart-store-loile\data\prepared
2025-03-26 19:21:08.179 | INFO     | __main__:read_raw_data:59 - FUNCTION START: read_raw_data with file_name=sales_data.csv
2025-03-26 19:21:08.179 | INFO     | __main__:read_raw_data:61 - Reading data from C:\Projects\smart-store-loile\data\raw\sales_data.csv
2025-03-26 19:21:08.190 | INFO     | __main__:read_raw_data:63 - Loaded dataframe with 94 rows and 9 columns
2025-03-26 19:21:08.190 | INFO     | __main__:main:242 - Initial dataframe columns: TransactionID, SaleDate, CustomerID, ProductID, StoreID, CampaignID, SaleAmount, BonusPoints, PaymentType
2025-03-26 19:21:08.191 | INFO     | __main__:main:243 - Initial dataframe shape: (94, 9)
2025-03-26 19:21:08.192 | INFO     | __main__:main:252 - Cleaned column names: TransactionID -> transactionid, SaleDate -> saledate, CustomerID -> customerid, ProductID -> productid, StoreID -> storeid, CampaignID -> campaignid, SaleAmount -> saleamount, BonusPoints -> bonuspoints, PaymentType -> paymenttype
2025-03-26 19:21:08.192 | INFO     | __main__:remove_duplicates:96 - FUNCTION START: remove_duplicates with dataframe shape=(94, 9)
2025-03-26 19:21:08.194 | INFO     | __main__:remove_duplicates:106 - Removed 0 duplicate rows
2025-03-26 19:21:08.194 | INFO     | __main__:remove_duplicates:107 - 94 records remaining after removing duplicates.
2025-03-26 19:21:08.195 | INFO     | __main__:handle_missing_values:121 - FUNCTION START: handle_missing_values with dataframe shape=(94, 9)
2025-03-26 19:21:08.196 | INFO     | __main__:handle_missing_values:126 - Missing values by column before handling:
transactionid    0
saledate         0
customerid       0
productid        0
storeid          0
campaignid       0
saleamount       0
bonuspoints      0
paymenttype      0
dtype: int64
2025-03-26 19:21:08.198 | INFO     | __main__:handle_missing_values:140 - Missing values by column after handling:
transactionid    0
saledate         0
customerid       0
productid        0
storeid          0
campaignid       0
saleamount       0
bonuspoints      0
paymenttype      0
dtype: int64
2025-03-26 19:21:08.199 | INFO     | __main__:handle_missing_values:141 - 94 records remaining after handling missing values.
2025-03-26 19:21:08.200 | INFO     | __main__:standardize_formats:188 - FUNCTION START: standardize_formats with dataframe shape=(94, 9)
2025-03-26 19:21:08.200 | INFO     | __main__:standardize_formats:198 - Completed standardizing formats
2025-03-26 19:21:08.201 | INFO     | __main__:remove_outliers:155 - FUNCTION START: remove_outliers with dataframe shape=(94, 9)
2025-03-26 19:21:08.201 | INFO     | __main__:remove_outliers:174 - Removed 0 outlier rows
2025-03-26 19:21:08.201 | INFO     | __main__:remove_outliers:175 - 94 records remaining after removing outliers.
2025-03-26 19:21:08.202 | INFO     | __main__:validate_data:211 - FUNCTION START: validate_data with dataframe shape=(94, 9)
2025-03-26 19:21:08.202 | INFO     | __main__:validate_data:220 - Data validation complete
2025-03-26 19:21:08.203 | INFO     | __main__:save_prepared_data:81 - FUNCTION START: save_prepared_data with file_name=sales_data_prepared.csv, dataframe shape=(94, 9)
2025-03-26 19:21:08.206 | INFO     | __main__:save_prepared_data:84 - Data saved to C:\Projects\smart-store-loile\data\prepared\sales_data_prepared.csv
2025-03-26 19:21:08.207 | INFO     | __main__:main:264 - ==================================
2025-03-26 19:21:08.207 | INFO     | __main__:main:265 - FINISHED prepare_sales_data.py
2025-03-26 19:21:08.207 | INFO     | __main__:main:266 - ==================================
2025-03-26 19:28:47.479 | INFO     | __main__:main:222 - ==================================
2025-03-26 19:28:47.480 | INFO     | __main__:main:223 - STARTING prepare_products_data.py
2025-03-26 19:28:47.480 | INFO     | __main__:main:224 - ==================================
2025-03-26 19:28:47.480 | INFO     | __main__:main:226 - Root project folder: C:\Projects\smart-store-loile
2025-03-26 19:28:47.481 | INFO     | __main__:main:227 - data / raw folder: C:\Projects\smart-store-loile\data\raw
2025-03-26 19:28:47.481 | INFO     | __main__:main:228 - data / prepared folder: C:\Projects\smart-store-loile\data\prepared
2025-03-26 19:28:47.482 | INFO     | __main__:read_raw_data:59 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-03-26 19:28:47.482 | INFO     | __main__:read_raw_data:61 - Reading data from C:\Projects\smart-store-loile\data\raw\products_data.csv
2025-03-26 19:28:47.486 | INFO     | __main__:read_raw_data:63 - Loaded dataframe with 8 rows and 6 columns
2025-03-26 19:28:47.487 | INFO     | __main__:main:237 - Initial dataframe columns: ProductID, ProductName, Category, UnitPrice, YearAdded, Supplier
2025-03-26 19:28:47.487 | INFO     | __main__:main:238 - Initial dataframe shape: (8, 6)
2025-03-26 19:28:47.489 | INFO     | __main__:main:247 - Cleaned column names: ProductID -> productid, ProductName -> productname, Category -> category, UnitPrice -> unitprice, YearAdded -> yearadded, Supplier -> supplier
2025-03-26 19:28:47.489 | INFO     | __main__:remove_duplicates:96 - FUNCTION START: remove_duplicates with dataframe shape=(8, 6)
2025-03-26 19:28:47.491 | INFO     | __main__:remove_duplicates:106 - Removed 0 duplicate rows
2025-03-26 19:28:47.491 | INFO     | __main__:remove_duplicates:107 - 8 records remaining after removing duplicates.
2025-03-26 19:28:47.491 | INFO     | __main__:handle_missing_values:121 - FUNCTION START: handle_missing_values with dataframe shape=(8, 6)
2025-03-26 19:28:47.493 | INFO     | __main__:handle_missing_values:126 - Missing values by column before handling:
productid      0
productname    0
category       0
unitprice      0
yearadded      0
supplier       0
dtype: int64
2025-03-26 19:28:47.495 | INFO     | __main__:handle_missing_values:140 - Missing values by column after handling:
productid      0
productname    0
category       0
unitprice      0
yearadded      0
supplier       0
dtype: int64
2025-03-26 19:28:47.496 | INFO     | __main__:handle_missing_values:141 - 8 records remaining after handling missing values.
2025-03-26 19:28:47.496 | INFO     | __main__:standardize_formats:188 - FUNCTION START: standardize_formats with dataframe shape=(8, 6)
2025-03-26 19:28:47.498 | INFO     | __main__:standardize_formats:193 - Completed standardizing formats
2025-03-26 19:28:47.498 | INFO     | __main__:remove_outliers:155 - FUNCTION START: remove_outliers with dataframe shape=(8, 6)
2025-03-26 19:28:47.499 | INFO     | __main__:remove_outliers:174 - Removed 0 outlier rows
2025-03-26 19:28:47.499 | INFO     | __main__:remove_outliers:175 - 8 records remaining after removing outliers.
2025-03-26 19:28:47.500 | INFO     | __main__:validate_data:206 - FUNCTION START: validate_data with dataframe shape=(8, 6)
2025-03-26 19:28:47.500 | INFO     | __main__:validate_data:215 - Data validation complete
2025-03-26 19:28:47.501 | INFO     | __main__:save_prepared_data:81 - FUNCTION START: save_prepared_data with file_name=products_data_prepared.csv, dataframe shape=(8, 6)
2025-03-26 19:28:47.504 | INFO     | __main__:save_prepared_data:84 - Data saved to C:\Projects\smart-store-loile\data\prepared\products_data_prepared.csv
2025-03-26 19:28:47.505 | INFO     | __main__:main:259 - ==================================
2025-03-26 19:28:47.505 | INFO     | __main__:main:260 - FINISHED prepare_products_data.py
2025-03-26 19:28:47.505 | INFO     | __main__:main:261 - ==================================
2025-03-26 19:30:00.800 | INFO     | __main__:main:222 - ==================================
2025-03-26 19:30:00.800 | INFO     | __main__:main:223 - STARTING prepare_products_data.py
2025-03-26 19:30:00.801 | INFO     | __main__:main:224 - ==================================
2025-03-26 19:30:00.801 | INFO     | __main__:main:226 - Root project folder: C:\Projects\smart-store-loile
2025-03-26 19:30:00.802 | INFO     | __main__:main:227 - data / raw folder: C:\Projects\smart-store-loile\data\raw
2025-03-26 19:30:00.802 | INFO     | __main__:main:228 - data / prepared folder: C:\Projects\smart-store-loile\data\prepared
2025-03-26 19:30:00.802 | INFO     | __main__:read_raw_data:59 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-03-26 19:30:00.803 | INFO     | __main__:read_raw_data:61 - Reading data from C:\Projects\smart-store-loile\data\raw\products_data.csv
2025-03-26 19:30:00.807 | INFO     | __main__:read_raw_data:63 - Loaded dataframe with 8 rows and 6 columns
2025-03-26 19:30:00.807 | INFO     | __main__:main:237 - Initial dataframe columns: ProductID, ProductName, Category, UnitPrice, YearAdded, Supplier
2025-03-26 19:30:00.807 | INFO     | __main__:main:238 - Initial dataframe shape: (8, 6)
2025-03-26 19:30:00.808 | INFO     | __main__:main:247 - Cleaned column names: ProductID -> productid, ProductName -> productname, Category -> category, UnitPrice -> unitprice, YearAdded -> yearadded, Supplier -> supplier
2025-03-26 19:30:00.809 | INFO     | __main__:remove_duplicates:96 - FUNCTION START: remove_duplicates with dataframe shape=(8, 6)
2025-03-26 19:30:00.811 | INFO     | __main__:remove_duplicates:106 - Removed 0 duplicate rows
2025-03-26 19:30:00.812 | INFO     | __main__:remove_duplicates:107 - 8 records remaining after removing duplicates.
